Unnamed: 0,ID,Sentence,Readability_Level_19,Unnamed: 3,عدد الكلمات,تهجئة/إملاء,تصريف واشتقاق,تراكيب نحوية,مفردات,فكرة / محتوى,ملاحظات,99,annotator,reasoning_round,98,95,100,Unnamed: 11,Orthography,word count,Morphology,syntactic,vocab,content
740,20300240040,عالية، ٥ / ٥ / ١٩٥٤م,8,ح (صف 3),,,,,"""الأرقام (العربية أو الهندية) 1,001-1,000,000""",,,1.0,Sawsan,5.0,,,,,,,,,,
741,20300290030,وبالطريقة نفسها التي اعتدنا بها الاعتقادَ بأن الشمس تدور حول الأرض؛ فإننا نرى الاختلاف على أنه عِرق لا لسببٍ آخر سوى أن الفكرة مُنتشرة حولنا وليست محل نظرٍ أو نقاش.,14,ن (صف 8-9),,,,التوكيد المعنوي,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,S,V,
742,20300350035,وهو الآن في السادسة والخمسين، قاضي مركز،,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
743,20300370020,اقترب كوذرستون من العربة التي كانا يَفحصانها.,10,ي (صف 4),,,,كان وأخواتها,أسماء الوصل المفردة,,,1.0,Sawsan,5.0,,,,,,,,S,V,
744,20300370023,كما أخذ الشعر الرفيع النامي على صدغه يستحيل إلى شيب بالفعل.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
745,20300390012,ومن أمثلة ذلك النيل والدجلة والفرات وسرداريا وأموداريا، وقوس النيجر الشمالي والسنغال الأدنى والسند الأدنى والأردن والعاصي وعشرات الأنهار القصيرة في سوريا وإيران وأفغانستان وسنكيانج ومنغوليا.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,,V,
746,20400050101,وَلَمْ يَتَبَقَّ مَعَهُ شَيْءٌ يُعْطيهِ لِلْآخَرينَ الَّذينَ أَساءَ إِلَيْهِمْ، فَيُؤْخَذُ مِنْ سَيِّئاتِهِمْ فَتَزيدُ سَيِّئاتُهُ وَلَيْسَ لَدَيْهِ حَسَناتٌ فَيَدْخُلُ النّارَ.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
747,20600410011,وَقَدْ عَزَّزَ حَادِثُ الْوِلَادَةِ الِاقْتِصَادَ الْبِرِيطَانِيَّ بِشَكْلٍ مَلْحُوظٍ ،,14,ن (صف 8-9),,,,,مفردات فصيحة - سامر ٤,,,1.0,Sawsan,5.0,,,,,,,,,V,
748,20700820013,على الرغم من علم الجميع بمخاطر وسائل التواصل الاجتماعي إلا إن البعض يسيء استخدامها ، كمشاهدة البرامج والمسلسلات غير الهادفة ومراسلة الأصدقاء لساعات طويلة وغيرها من الأمور التي قد تؤدي بالشخص للضياع .,12,ل (صف 5),لا حد لعدد الكلمات المطبعية,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,W,,,V,
749,20800180008,منزلك كبير . كم عدد الغرف ؟,7,ز (صف 2),,,جمع التكسير,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
750,20800200039,استمتعنا بجولة لطيفة بالسيارة . شكراً لك .,9,ط (صف 3),,,,,مفردات تصف حالات مزاجية وشعورية إيجابية وسلبية مثل الفرح، السعادة، الغضب، الأسف، الحسرة,,,1.0,Sawsan,5.0,,,,,,,,,V,
751,21000040026,ما زال علي أن أكسو السقف بالألواح الخشبية,10,ي (صف 4),,,,كان وأخواتها,,,,1.0,Sawsan,5.0,,,,,,,,S,,
752,21100070035,على قلَق كأنَّ الريحَ تحتي,13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,1.0,Sawsan,5.0,,,,,,,,,V,
753,30100460008,فصورة طبقة العمال في العالم أجمع على وشك أن تصبح قابلة للتنفيذ،,14,ن (صف 8-9),,,,,"مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة, مفردات فصيحة - سامر ٤",,,1.0,Sawsan,5.0,,,,,,,,,V,
754,30100890029,فكذلك ينبغي أن نتناول لغتَنا بإصلاح حرٍّ طليقٍ، إذا ما أردْنا لها أن تكون في حياتنا، كما يجب أن تكون اللغات في حياة الأمم.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,,V,
755,30100930034,ولترقصي في موجةٍ تجتاحُ عامدة،,13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,1.0,Sawsan,5.0,,,,,,,,,V,
756,30101070026,فالسفن تجري في الفرات من سميساط، وفي دجلة من الموصل،,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
757,30101310019,وقد جاء في بعض الأناشيد له أنه «إله الآلهة، وأب الآباء، ومصدر الحياة الذي خلق الشمس والقمر، وهو الخالق الذي أبدع نفسه، وهو مصدر العدل الدائم.»,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,,V,
758,30101440022,هذه الجماعات كلها تمارس الانتقال الدائم والموسمي من أجل الحصول على الغذاء، في دوائر محدودة المساحة، أو تنتقل في قواربها وراء الأسماك في مساحات محدودة أيضًا من مياه الباسيفيك.,14,ن (صف 8-9),,,,التوكيد المعنوي,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,S,V,
759,30200140018,الهرمون المنشط للغدد الثديية  (أ) الأوكسيتوسين  (ب) البرولاكتين  (ج) الأندروستيرون  (د) أول إجابتين,16,ع (صف 12),,,,,مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.,,,1.0,Sawsan,5.0,,,,,,,,,V,
760,30200150004,اللون الأحمر لكرات الدم الحمراء يرجع إلى وجود صبغة حمراء تسمى  (أ) كاروتين  (ب) هيموكينين  (ج) هيموجلوبين  (د) إنثوكينين,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,,V,
761,30200660014,يسمى صانع السفن في قطر قديماً ب :  (أ) الطواش  (ب) النوخذة  (ج) القلآف  (د) النهام,15,س (صف 10-11),,,,تراكيب غير متداولة فيها التباس يحتاج إلى التشكيل الإعرابي لفكه,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,1.0,Sawsan,5.0,,,,,,,,S,V,
762,30300400023,إن هذا غير ممكن.,10,ي (صف 4),,,,إن وأخواتها,,,,1.0,Sawsan,5.0,,,,,,,,S,,
763,30300570019,"أما شيلي نفسها فكانت متحفظة جدًا وأشارت إلى ""أجهزة الحياة"" فحسب.",14,ن (صف 8-9),,,,التوكيد المعنوي,,,,1.0,Sawsan,5.0,,,,,,,,S,,
764,30300660008,فهناك أمم متعددة اللغات في العالم، مثلما هناك بقاع أرضية عديدة متعددة اللغات (1)..,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
765,30400040031,يحظر تكوين ميليشيات عسكرية خارج اطار القوات المسلحة .,14,ن (صف 8-9),,,,,"مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة, مفردات فصيحة - سامر ٤",,,1.0,Sawsan,5.0,,,,,,,,,V,
766,30400050028,تكفل الدولة حرية البحث العلمي والإبداع الأدبي والفني والثقافي والرياضي بما لا يخالف أحكام القانون أو النظام العام والآداب .,14,ن (صف 8-9),,,,,"مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة, مفردات فصيحة - سامر ٤",,,1.0,Sawsan,5.0,,,,,,,,,V,
767,30400060083,يعين الأمير رئيس مجلس الوزراء، بعد المشاورات التقليدية، ويعفيه من منصبه، كما يعين الوزراء ويعفيهم من مناصبهم بناء على ترشيح رئيس مجلس الوزراء.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,,V,
768,30400120078,يعتبر منصب الرئيس شاغرا في أي من الحالات التالية:,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
769,30400150078,المحافظة على الماء وترشيد استغلاله واجب على الدولة والمجتمع.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
770,30500040082,لعلهُ يثوبُ إلَى رشدِهِ بعدَ أنْ وضحتْ لهُ العاقبةُ، فيجنِّبَ نفسَهُ تلكَ النهايةَ، ويصبحَ منَ المؤمنينَ بما جاءَ بهِ رسولُ اللّهِ ، فتكونَ لهُ البشرَى بنعيمٍ دائمٍ وخلودٍ في جنةٍ لا كدرَ فيها ولا تعبَ،,15,س (صف 10-11),,,,,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,1.0,Sawsan,5.0,,,,,,,,,V,
771,30800380003,ذَلِكَ مِنْ أَنْبَاءِ الْغَيْبِ نُوحِيهِ إِلَيْكَ وَمَا كُنْتَ لَدَيْهِمْ إِذْ يُلْقُونَ أَقْلَامَهُمْ أَيُّهُمْ يَكْفُلُ مَرْيَمَ وَمَا كُنْتَ لَدَيْهِمْ إِذْ يَخْتَصِمُونَ (44),15,س (صف 10-11),,,,,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,1.0,Sawsan,5.0,,,,,,,,,V,
772,30900060061,وَرِثْنَـا مَجْدَ عَلْقَمَةَ بِنْ سَيْـفٍ أَبَـاحَ لَنَا حُصُوْنَ المَجْدِ دِيْنَـا,16,ع (صف 12),,,,,"مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية., مفردات فصيحة - سامر ٥",,,1.0,Sawsan,5.0,,,,,,,,,V,
773,30900070010,عُلِّقْتُهَا عَرَضَاً وَاقْتُـلُ قَوْمَهَا زَعْمَاً لَعَمْرُ أَبِيكَ لَيْسَ بِمَزْعَـمِ,18,ص (جامعة  3-4),,,,,مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص,,,1.0,Sawsan,5.0,,,,,,,,,V,
774,30900070032,شَرِبَتْ بِمَاءِ الدُّحْرُضَيْنِ فَأَصْبَحَتْ زَوْرَاءَ تَنْفِرُ عَنْ حِيَاضِ الدَّيْلَـمِ,17,ف (جامعة  1-2),,,,,مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ,,,1.0,Sawsan,5.0,,,,,,,,,V,
775,31000660014,فَسَأَلَ مُوسَى السَّبِيلَ إِلَيْهِ ،,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
776,10100110099,أجاب الطفل: - أسامحه.,6,و (صف 2),,,الفعل الماضي المفرد والجمع,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
777,10200010020,معنى كلمة مفترس  (أ) مسالم  (ب) لطيف  (ج) مخيف  (د) متوحش,7,ز (صف 2),,أفعال/أسماء معتلة الآخر,,,,,,1.0,Sawsan,5.0,,,,,O,,,,,
778,10200020002,أكمل خلق... مخلوق / حرث ..  (أ) محروث  (ب) حارث  (ج) محارث,7,ز (صف 2),,,جمع التكسير,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
779,10300020051,قَذَفَ بِجِسْمِهِ فِي الْمَاءِ فِي غَيْرِ تَرَدُّدٍ وَلَا وَجَلٍ.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
780,10400100030,بَيْتُ الْطينِ وَالْحَجَرِ,3,ج (صف 1),,كلمات من ٣ مقاطع (بدون حساب حركات الإعراب),"سوابق: ال التعريف, سوابق: واو العطف",,,,,1.0,Sawsan,5.0,,,,,O,,M,,,
781,10400120113,اسْتَفادَ الْأَجْدادُ في بِلادي مِنَ الْبَحْرِ، وَعَمِلوا بِمِهَنٍ بَحْرِيَّةٍ مُتَنَوِّعَةٍ.,7,ز (صف 2),,,جمع التكسير,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
782,10400310071,أَتَدَرَّبُ؛ لِأَتْلُوَ القُرْآنَ الكَريمَ:,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
783,10500040021,وقال له: إني سأفي بوعدي حقًا، وسأكون مخلصًا لك طول الحياة، كما كنت على الدوام مخلصًا لأبيك، وإن كلفني ذلك أن أضحي بحياتي في سبيلك.,12,ل (صف 5),لا حد لعدد الكلمات المطبعية,,,,,,,1.0,Sawsan,5.0,,,,,,W,,,,
784,20500070008,من المرجح أن يشعر الطائر مكسور الجناح بأنه أكثر عرضة للأذى وقد يثور عليك ويهاجمك بمنقاره أو مخالبه,11,ك (صف 4),٢٠ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,1.0,Sawsan,5.0,,,,,,W,,,,
785,20800120076,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",12,ل (صف 5),,,,جمل اعتراضية  ( تفسير- دعاء...),مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,S,V,
786,21300010018,أتقبلها منها؟,9,ط (صف 3),,,أداة الاستفهام:  أ (أسمعتَ؟),,,,,1.0,Sawsan,5.0,,,,,,,M,,,
787,30300030036,تكاد تضحكني فكرة ماذا سيحدث في العالم في حال سقوطه تحت سيطرة أندريا.,10,ي (صف 4),,,,آخر - تراكيب نحوية,,,,1.0,Sawsan,5.0,,,,,,,,S,,
788,30800230011,وَإِذْ فَرَقْنَا بِكُمُ الْبَحْرَ فَأَنْجَيْنَاكُمْ وَأَغْرَقْنَا آلَ فِرْعَوْنَ وَأَنْتُمْ تَنْظُرُونَ (50),14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,5.0,,,,,,,,,V,
789,10102470003,اصنعها بنفسك,7,ز (صف 2),,,فعل الأمر المفرد,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
790,10102510024,فهناك مشكلات ليس أمامنا إلا أن نتآلف معها.,12,ل (صف 5),,,,حصر,,,,1.0,Sawsan,5.0,,,,,,,,S,,
791,10300070038,فقالت ويندي: «في الواقع ...,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,1.0,Sawsan,5.0,,,,,,,M,,,
792,10400430048,عَلامَ يَدُلُّ ذَلِكَ؟ .,10,ي (صف 4),,,,,(ممّا – عمّا – عمَّ – علامَ – فيمَ – إلامَ - بمَ...),,,1.0,Sawsan,5.0,,,,,,,,,V,
793,10500080026,ومضت فترة من السكوت، كان الثعبان في أثنائها، يتقدم جهة الزوجة، في هدوءٍ وخوفٍ، حتى صار بجوارها، فوقف عن الحركة، ومد جسده الصغير، ورفع رأسه.,12,ل (صف 5),لا حد لعدد الكلمات المطبعية,,,,,,,1.0,Sawsan,5.0,,,,,,W,,,,
794,10500080050,وحينما يسمح لك بالوقوف بين يديه، اذكر له رغبتي وأمنيتي،,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,مفردات فصيحة - سامر ١ و سامر ٢,,,1.0,Sawsan,5.0,,,,,,,M,,V,
795,30100240034,تلك الأمَّة كالحديدِ لا يقطعه إلَّا الحديد، وأنَّى لنا بقومٍ من حديدٍ يقدرون على مُقاومة رجال هذا الشعب العظيم.,12,ل (صف 5),,,,حصر,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,S,V,
796,30500220032,الوحدة الرابعة,5,هـ (صف 2),,,,,العدد الترتيبي,,,1.0,Sawsan,5.0,,,,,,,,,V,
797,30600080023,22 فَأَخَذَهُ بُطْرُسُ إِلَيْهِ وَابْتَدَأَ يَنْتَهِرُهُ قَائِلاً:«حَاشَاكَ يَارَبُّ! لاَ يَكُونُ لَكَ هذَا!»,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,5.0,,,,,,,,,V,
798,10100390042,قال لها: اذهبي إلى أم جميل بنت الخطاب، فاسأليها عنه،,8,ح (صف 3),١١ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,"جملة مفعول به بعد فعل القول مستوى ""ي""",1.0,Sawsan,7.0,,,,,,W,M,,,
799,10100460003,ولد (برايل) قرب باريس في 4 يناير 1809،,10,ي (صف 4),,,المبني للمجهول,,,,,1.0,Sawsan,7.0,,,,,,,M,,,
800,10100560068,صنعاء – اليمن,3,ج (صف 1),,كلمات من ٣ مقاطع (بدون حساب حركات الإعراب),سوابق: ال التعريف,,,,,1.0,Sawsan,7.0,,,,,O,,M,,,
801,10100670028,قال (لاكي) في نفسه: يبدو أنني على مقربة من النهر،,10,ي (صف 4),,,,"إن وأخواتها, جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به",,,,1.0,Sawsan,7.0,,,,,,,,S,,
802,10101020028,ابنتي.. حبيبتي,5,هـ (صف 2),,كلمات من ٤ مقاطع (بدون حساب حركات الإعراب),,,,,,1.0,Sawsan,7.0,,,,,O,,,,,
803,10101520134,إن هذا الدعاء يزيل الحزن واليأس عن قلب المؤمن.,13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,1.0,Sawsan,7.0,,,,,,,,,V,
804,10101630014,ولكنه ما زال غاضباً مني,10,ي (صف 4),,,,"كان وأخواتها, إن وأخواتها",,,,1.0,Sawsan,7.0,,,,,,,,S,,
805,10101680019,غطي الوجه بالقشطة والصنوبر والقرفة وقدميه..,7,ز (صف 2),,,فعل الأمر المفرد,,,,,1.0,Sawsan,7.0,,,,,,,M,,,
806,10102010006,**احرص على النوم مبكرًا، كي تنال قسطًا وافرًا من الراحة،,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,,,,V,
807,10102110058,إنجي الورداني,7,ز (صف 2),,,,,,,,0.0,Sawsan,7.0,,,,,,,,,,
808,10102700014,اقتراحات سبعة لقضاء إجازة مليئة بالسعادة والإفادة.,9,ط (صف 3),,,,,مفردات تصف حالات مزاجية وشعورية إيجابية وسلبية مثل الفرح، السعادة، الغضب، الأسف، الحسرة,,,1.0,Sawsan,7.0,,,,,,,,,V,
809,10102830039,كيف سنخرج من هنا؟,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,1.0,Sawsan,7.0,,,,,,,M,,,
810,10300130014,وتوقفَتِ العربة مع آخر صوتِ قعقعةٍ واهتزازٍ لها.,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,1.0,Sawsan,7.0,,,,,,,M,,,
811,10300150041,وَكانَ الْفَجْرُ — حِينَئِذٍ — قَدِ اقْتَرَبَ، فَلَمْ تُضِعْ «كَيْكي» شَيْئًا مِنْ وَقْتِها؛ لِأَنَّ الاحْتِفالَ بالتَّتْوِيجِ يَبْتَدِئُ عَلَى أَثَرِ شُرُوقِ الشَّمْسِ.,12,ل (صف 5),,,,جمل اعتراضية  ( تفسير- دعاء...),,,,1.0,Sawsan,7.0,,,,,,,,S,,
812,10300240058,ويُسمُّونني أنا الشَّرِه (فقط لأنني أخذتُ رَشفةً من حليب القِطة، فكِّروا جيدًا مَن الشَّرِه) ...,10,ي (صف 4),,,,إن وأخواتها,,,,1.0,Sawsan,7.0,,,,,,,,S,,
813,10300270045,ابتسم بين قبل أن يقضم قضمة أخرى من تفاحته الشهية،,9,ط (صف 3),,,,,مفردات تصف حالات مزاجية وشعورية إيجابية وسلبية مثل الفرح، السعادة، الغضب، الأسف، الحسرة,,,1.0,Sawsan,7.0,,,,,,,,,V,
814,10300310027,ورَأَيتُ مِنْ جَمالِ الْبَحْرِ — فِي ذلِكَ الْيَوْمِ — ما أَنْسانِي هِياجَهُ واضْطِرابَهُ بِالْأَمْسِ،,12,ل (صف 5),,,,جمل اعتراضية  ( تفسير- دعاء...),مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,,,S,V,
815,10300330018,تنضج العرانيس بعد حوالي ٢٠ يومًا من ظهور شُعيراتها، وتُحصد عادةً بعد جفاف النباتات.,12,ل (صف 5),,,,تمييز,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,,,S,V,
816,10300400043,قَالَتِ الْجَدَّةُ ثعلبة الْعَجُوزُ: «وَالْآنَ سَنَرْكُضُ لِلْعَوْدَةِ.»,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,"جملة مفعول به مستوى ""ي"" يمكن تصنيفها ",1.0,Sawsan,7.0,,,,,,,M,,,
817,10300570005,إذ إن الأرض المحيطة بالقرية كانت بورًا قاحلة.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,,,,V,
818,10300570031,فيقول أبوها: «لقد سَمعتِ هذه القصة مراتٍ عديدة.,10,ي (صف 4),,,,جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به,(قد – لقد),,,1.0,Sawsan,7.0,,,,,,,,S,V,
819,10300580017,كَانَ عَلَيْهِ أَوَّلًا أَنْ يَتَأَكَّدَ مِنْ تَوَفُّرِ الطَّعَامِ الَّذِي يَسْتَسِيغُهُ.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,,,,V,
820,10300580033,وَالْآنَ بَعْدَ أَنْ صَارَ مُسْتَعِدًّا لِلشُّرُوعِ فِي بِنَاءِ السَّدِّ، اتَّجَهَ نَحْوَ أَعْلَى الْجَدْوَلِ الضَّاحِكِ، حَيْثُ تَنْمُو أَشْجَارُ جَارِ الْمَاءِ وَأَشْجَارُ الصَّفْصَافِ،,12,ل (صف 5),لا حد لعدد الكلمات المطبعية,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,W,,,V,
821,10300590018,بِسْبِسَةُ رَجَعَتْ إِلَى الْبَيْتِ زَعْلانَةً.,9,ط (صف 3),,,,,مفردات تصف حالات مزاجية وشعورية إيجابية وسلبية مثل الفرح، السعادة، الغضب، الأسف، الحسرة,,,1.0,Sawsan,7.0,,,,,,,,,V,
822,10400030130,مُعَلِّمَتي,6,و (صف 2),,كلمات من ٥ مقاطع (بدون حساب حركات الإعراب),,,,,,1.0,Sawsan,7.0,,,,,O,,,,,
823,10400150068,سَفينَةُ الْفَضاءِ,11,ك (صف 4),,,,إضافة خيالية (لفظية) طويل القامة,,,,1.0,Sawsan,7.0,,,,,,,,S,,
824,10400150159,تُشْرِقُ الشَّمْسُ: .,4,د (صف 1),,,,جملة فعلية بدون مفعول به,,,,1.0,Sawsan,7.0,,,,,,,,S,,
825,10400170068,وَكَيْفَ سَتَشْعُرُ لَوْ أَصابَهُ الأَذى؟,13,م (صف 6-7),,,,الجمل شرطية ( مركبة - عادية),,,,1.0,Sawsan,7.0,,,,,,,,S,,
826,10400250030,يُفَسِّرُ المُتَعَلِّمُ الكَلِماتِ مُسْتَخْدِمًا المُعْجَمَ المُبَسَّطَ المُصَوَّرَ.,7,ز (صف 2),,,,حال,,,,1.0,Sawsan,7.0,,,,,,,,S,,
827,10400280093,سَأَظَلُّ أُحِبُّهُما، وَأُحْسِنُ لَهُما طَوالَ حَياتي،,10,ي (صف 4),,,,كان وأخواتها,,,,1.0,Sawsan,7.0,,,,,,,,S,,
828,10400290015,حَديثُ فَضْلِ القُرْآنِ,11,ك (صف 4),,,,إضافة خيالية (لفظية) طويل القامة,,,,1.0,Sawsan,7.0,,,,,,,,S,,
829,10400290024,يُبَيِّنُ وَظائِفَهُمْ وَأَعْمالَهُمْ.,7,ز (صف 2),,,جمع التكسير,,,,,1.0,Sawsan,7.0,,,,,,,M,,,
830,10400370037,الْجُمْلَةُ الْفِعْليَّةُ (1),5,هـ (صف 2),,كلمات من ٤ مقاطع (بدون حساب حركات الإعراب),,,,,,1.0,Sawsan,7.0,,,,,O,,,,,
831,10400370045,الْجُمْلَةُ الْفِعْليَّةُ (3),5,هـ (صف 2),,كلمات من ٤ مقاطع (بدون حساب حركات الإعراب),,,,,,1.0,Sawsan,7.0,,,,,O,,,,,
832,10400400094,ماذا سَيَحْدُثُ لَوْ لَمْ يَلْتَزِمْ أَفْرادُ المُجْتَمَعِ بِآدابِ المَنْزِلِ؟,13,م (صف 6-7),,,,الجمل شرطية ( مركبة - عادية),,,,1.0,Sawsan,7.0,,,,,,,,S,,
833,10500370037,ولكن هذا اليوم نهض الملك مبكرًا من فراشه كما نعلم ولم يستطع صبرًا حتى يحضر الوزير في موعده اليومي..,11,ك (صف 4),٢٠ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,1.0,Sawsan,7.0,,,,,,W,,,,
834,10500450042,ثلاثة شهور مرت لم تسدد لي – خلالها- إيجار الغرفة..,12,ل (صف 5),,,,جمل اعتراضية  ( تفسير- دعاء...),,,,1.0,Sawsan,7.0,,,,,,,,S,,
835,10500450064,ثم سأله مبتسمًا: ما اسمك أيها المارد...؟,9,ط (صف 3),,,,المنادى,مفردات تصف حالات مزاجية وشعورية إيجابية وسلبية مثل الفرح، السعادة، الغضب، الأسف، الحسرة,,,1.0,Sawsan,7.0,,,,,,,,S,V,
836,10600430013,سأجعل الالام دافعي نحو الأمام,13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,1.0,Sawsan,7.0,,,,,,,,,V,
837,10800090009,خطـرٌ زائـلْ,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Sawsan,7.0,,,,,,,,,V,
838,20100420004,ويحوي العنوان ذاته تلاعبًا خليعًا بالألفاظ فيما يتعلق بالمقطع الأول من كلمة country أي قرية.,14,ن (صف 8-9),,,,التوكيد المعنوي,,,,1.0,Sawsan,7.0,,,,,,,,S,,
839,20100850006,تتضمن آلات قياس الوقت القديمة أيضًا، الساعة الشمعية التي استخدمت في الصين واليابان وإنجلترا والعراق، والمزولة التي انتشرت على نطاق واسع في الهند والتبت وأجزاء من أوروبا، والساعة الرملية وفكرتها مشابهة لفكرة الساعة المائية.,14,ن (صف 8-9),,,,,"مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة, مفردات فصيحة - سامر ٤",,,1.0,Sawsan,7.0,,,,,,,,,V,
840,20100960020,وفي خلال الفترة الممتدة بين سنتيّ 1950 و1960 شاع اسم «الصين الوطنية» لتفرقتها عن الصين الشيوعية أو جمهورية الصين الشعبية التي تحكم الجزء الواقع على الأراضي القارية من جمهورية الصين الأولى.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Sawsan,7.0,,,,,,,,,V,
